0,1,2,3,4,5,label
-5.311899927720006,6.48059484270899,0.8278436450430453,-9.550561957725673,3.545004853378417,6.554177795297928,3
7.821746905813467,3.1305988253174943,-4.7230572218874025,3.4184975788196947,4.4381534516903525,3.630513661536172,2
8.230670248223756,3.84294215419336,1.6062643402817354,3.2053672340402146,-4.930387793618398,3.1155527569692283,6
8.844271195183838,5.410091575699912,0.7813569616646476,1.0175866494531514,-5.170880674972764,2.835365339593006,6
6.856113363561553,0.9091898491200792,-5.521206529294394,3.613266493776079,5.687575807908621,4.290717486069584,2
6.632649938759766,3.3536300931741048,-6.231580482953577,-0.626726128462862,1.9860308543949314,7.617416644171904,0
3.9671518806226524,0.4963529451975469,-8.537728960042216,8.208970265681915,9.679917716244669,-6.673857818566269,1
6.222652749367137,1.3322011469936685,-10.84485313103691,8.038838245537388,7.8021453894746085,-8.038690616207091,1
6.4891094634401,1.7481382308922162,-4.484278721577477,0.6480110831337753,3.111814842940287,8.356888768221761,0
4.049329252975181,2.0149919253982382,-9.529944659218089,6.64484723629984,9.646986878732838,-7.511603136604743,1
-6.41104113316664,6.9267004018664835,-3.5071359018748005,-8.588085175792713,2.4794538148156917,4.584210014708579,3
11.2915143544542,3.5115953692986666,-0.11520669349236101,4.210805211226229,-7.187974361593821,4.038640131825158,6
8.268478754979801,4.567213351455885,-4.397004610347041,3.342488051222905,5.7049781210540615,5.175846178641416,2
9.027484017733189,0.8292950197968286,-3.3066083857357786,-0.5302424582538604,2.954222007365205,5.789460005596083,0
8.41333015261363,-0.0678100979054721,-3.7858787253889346,-0.5046053338291739,-0.0266282645548106,7.578794368494418,0
8.761867889368773,3.4293253240060233,0.029246828494870036,3.355293146434209,-4.823718143971415,3.013314527830556,6
8.779200246682146,3.401217191966702,0.986239137696468,2.486357694248345,-5.192793814416921,2.9352770980352054,6
8.484505133917988,-0.7138828491822218,-3.921140687280899,8.480660171329841,6.461173014107132,-10.51670766308467,5
3.6237676572400823,-0.5534572110654361,6.765653317229511,-0.3592155683752318,8.144848596040788,1.6955566586386572,4
3.5100633606036866,-3.1047673107453555,6.3950347088064285,0.8334927997187869,8.84020532101051,0.6076080343681423,4
3.0093672562019194,2.7285540968098547,-8.853612628205155,7.308831638092116,9.720048067123253,-8.331664107804757,1
10.585629518931505,2.6931713360647307,0.6621941696760348,2.7134342026592333,-4.061736749194313,4.007641885885691,6
8.841345249816902,1.5652118554428256,-5.3438289625913935,4.237154001554275,5.810292032240123,3.557997050818981,2
8.695144155665162,0.10578353870665813,-4.489497273438686,2.3775562511145996,4.650116815149153,4.726190308671401,2
7.0264441966833315,1.655333782451039,-5.573402187247396,2.0654425390268334,4.586394657010666,4.748679698872478,2
-3.446683757415855,5.197217959167176,-1.2377282404001189,-9.344372057010847,2.135191219982569,5.271385612468464,3
4.710337856536653,0.22285741605459153,-9.769268391391318,6.562886766252888,9.670170627644437,-6.524648117683682,1
6.080240485657226,-0.04932427880273638,-5.3944947645114425,0.007138035072723481,2.5615328859569866,6.555543667847795,0
5.016958527065021,0.12472252666696249,-9.23853751675891,6.3163838223564674,10.964284284082309,-6.999008491809106,1
7.897316209973519,1.956148653954754,-4.748284195775632,3.989066093707523,4.201289752697788,5.587669623131907,2
3.1686095377480736,-3.023577107524714,5.864876877672054,-1.2764424223719582,7.0154593651271675,0.5617897622643809,4
7.482396352546473,1.7707802333819096,-4.021997560109648,0.5214670479740824,2.73749875847696,7.760392292890182,0
8.05087624407445,1.8714274083334466,-5.82720775766067,-1.3467071052049688,1.2203301430139764,6.7984399178302555,0
8.350242996549639,4.785152580656953,1.3522557805274205,3.01533088976168,-5.457191847400413,5.286547164622566,6
10.37158158196067,1.1148862368849928,1.6473226916744168,2.3990737445176196,-4.602909450235235,3.402983142676691,6
9.046099147703222,3.3858437966621566,1.4051862570355325,1.9483036879658566,-6.060818515056759,2.1309407779092,6
8.630121577430856,2.777780329097372,1.1893423109583432,2.2856477446962886,-7.808574461578605,3.5549365483810096,6
-4.617378565683954,7.744467288117712,-0.44216605938206643,-8.371814626720175,2.898209189268376,4.701203739324095,3
6.790381612566417,0.7226729276448091,-2.4559573286551797,-0.2322228498263883,1.8014795585068797,7.333791729916912,0
7.916485484241337,4.454949678386099,0.6136831595113633,3.7568597252803926,-3.947259406479859,4.2076305884508525,6
8.239096344360702,3.471512176040357,-4.860515655769233,1.5598791334860513,4.980533223866596,4.6883150622094325,2
7.461200867745973,1.1582237758826657,-4.422903645715512,2.5219321959738656,6.02477614288675,2.6055815886496543,2
4.935016657719291,1.0511166468648736,-8.966030903168518,8.202425955669717,10.56610226528543,-8.724470831570615,1
9.939838307921542,5.027000163849817,2.2592272317698083,3.1561128926052193,-5.195672116950072,4.100268744387781,6
3.5698251875226057,-4.33715248779237,6.233198501060891,-1.7972419911770003,8.021254724761777,0.6728774090955416,4
9.0593044835813,-2.1788824502137087,-1.385867061952031,8.562565730481193,5.2632947036973,-8.962783789458467,5
3.7659363607175136,-1.2922928625516361,-7.63190924492134,7.66431515174395,10.434942150477587,-6.485969427261116,1
5.122537069031241,1.3654575028019218,-9.86840077930387,7.059031544419515,11.837522691122624,-6.2665106689106675,1
2.904238045586043,-2.8255417949413477,4.397070136209514,-0.3098471735831208,7.228728537475285,0.481823896749086,4
7.205208586369349,2.441681009079731,-5.189464684010478,3.9780773606344466,5.507728061401098,7.243436019896647,2
-4.471068869428281,5.394101467577265,-0.8190586265992492,-9.979002522122789,1.2172780976813453,4.333487446176857,3
7.726550579411354,0.512227942996609,-3.284955165258591,-0.2563810102267978,3.0361048189620585,6.442519473930973,0
2.508464643653719,3.024783357314,-10.201383664118513,7.044891105560541,8.884073689124804,-6.145772139861248,1
-5.444182243071329,5.174653505567831,-2.6954384819418227,-7.368992630395502,3.901425048420968,6.648372124886367,3
9.092419268731247,0.5589865065589993,-2.8697264248591514,9.394604614593684,6.860722244418902,-9.183608753104261,5
6.096248051967793,0.3879686904859899,-5.491028829473589,-1.3106992924841876,1.7354597844423771,6.348433066873195,0
-5.673061988247011,6.652251660455272,-2.0716665104129404,-7.036883682091766,2.9186512624182654,6.3281154319249,3
9.987196371732537,0.07738707695192198,-1.9768081315968864,9.634147105777057,7.009228692941098,-8.437776487955455,5
-6.48906792620196,6.472784634548885,-0.005459954656074073,-11.203451278878358,3.0099795716283206,7.204569655490716,3
7.386380668033277,-2.4301687674547754,-2.341570232455217,9.408231889904098,7.805063390089169,-9.15830097213033,5
3.472469343752488,-3.2697548443250444,6.05673691277373,0.8333147970080708,8.877889207276052,-0.9758738285095618,4
-4.5697094220747205,7.235611291827741,-0.41100260920996357,-7.98054363034297,4.33072461075108,3.493358987345415,3
8.330508322991928,3.0996416590656617,-2.432213272298687,2.4803062511328933,5.5381314952011405,5.433866909565425,2
-5.243797019563582,8.370993860993888,-1.3392874242139923,-7.6497966801192065,2.887278904645157,4.743492081544398,3
10.04096290596221,0.4186569152218519,-5.630197929266607,-0.49994770190286797,1.1511891742109142,6.460100122567759,0
3.928661978076865,-1.7676474222197909,8.419727399472027,0.001980259596303491,7.895995719310976,-0.673346549309898,4
6.4644816285916855,0.6250668885699648,-5.129256876392154,3.6459254016419016,4.579109518956108,4.8945311869675105,2
6.795924882918912,-0.5281805693281478,-5.198934350086323,-0.8370852984896515,-0.0811056487145223,7.86471935518199,0
4.860703095449177,2.555967589785963,-11.093855105636942,6.820682556458059,10.147635269210001,-8.74213267947106,1
-6.883998416347433,7.842180438533005,-2.166216801900058,-7.9386828320277605,0.689178606205112,4.868058907382485,3
9.148284626991805,4.077357257236347,1.1790134279316185,3.553083464266541,-4.27016988616874,4.090817138937682,6
-4.489426817292847,5.174595927837511,0.10794597164469932,-9.873256776709466,2.73333833761764,5.886253373975262,3
6.3561839223553225,-0.6431891061979361,-5.2013857269364285,-2.846155539766508,1.4781654569268097,5.830635684488881,0
7.029012903294223,-0.14250655411939261,-2.126552138884155,9.124242383631204,5.767829525566113,-8.664897301381307,5
9.843518172942646,2.3178975267303965,-0.15139109634040715,1.2702468268721097,-4.399229889709122,3.2313332684305847,6
7.1320130592280755,2.894537970261039,-5.372385846128862,2.5988496269061603,5.465483323086389,4.508777617098664,2
4.479278206853498,0.6937501620038035,-10.531815555828802,7.828552912556475,10.075217964131868,-7.020860664176072,1
5.267814025144702,1.5846527000948278,-3.3348463957839725,1.4433183606296751,5.686794780815269,6.478126480459573,2
4.908946147446235,1.543191812089639,-9.760446078229611,7.7196942672046,7.965302736165227,-7.503331536051409,1
9.359356545348142,3.618706419366064,1.7607328559513027,3.174462860219214,-4.93893581393388,2.207529928500207,6
-5.77404762810278,7.131186358500519,-0.737194559258586,-8.158291285430735,3.900486913228085,4.726849070197435,3
6.802943380763395,-0.8470762567623722,-4.590090168865465,-0.08433367402379288,1.571288913074988,6.491571748018684,0
3.707465241636319,-2.1564698813649503,6.518263204533175,0.0008130550998148856,7.961301928266861,0.7764871095710547,4
7.397899900447485,1.2226628315336774,-3.8966150363504855,-1.4467656985990813,2.3117508599874403,8.90244742008615,0
6.06926876152025,-2.829376308910009,8.394194709624502,-2.7464186669642663,8.460306785755828,1.380995249715515,4
5.832326614523322,0.8591136167240461,-8.380546660536723,8.565325961960694,10.267378366233626,-7.200007618584023,1
7.0877981646645605,5.541414814560021,-5.125334681099694,3.847903921600132,3.5023154753096986,6.744833660522708,2
7.132830098438386,2.61432256899957,0.9335820051887853,3.8939004951814002,-3.527889284935915,3.5078528242893237,6
7.3534624750093105,2.157564288867171,-6.196192054613081,2.780650533116014,4.525887180208093,5.473329808193483,2
7.367068381437852,3.3047581381750555,0.4093122416224173,3.1381382278686787,-5.813430767026172,2.6311540634891215,6
-5.244134705155938,7.1415934966400405,-1.9559115576773043,-8.769961055373361,2.541965762024936,5.411894974445058,3
8.21823797371614,-1.3264032234510277,-1.8486782141045954,10.348288940739552,5.505459985742021,-10.34374954233954,5
6.5080734291166,0.18289571551093703,-3.7049593838025885,-2.5364931112446287,0.3856338255548588,7.180775926296242,0
8.316119201480852,-0.8944583741159554,-2.415992882281515,8.690623444877167,7.141370968715492,-9.017406038540276,5
3.285235932177379,0.639344152435461,-9.679651834538511,8.383666161115583,9.543414397079841,-8.181094925449383,1
5.421119796637427,-4.042968313637782,7.043116901137857,-1.1751512270691207,8.017448674312513,0.3250982570152517,4
8.24708031801589,5.294991356617766,1.416034802317629,3.6246771978869208,-3.7089705155164525,4.790867279583619,6
4.028049892890207,-2.2119831067355875,7.611895481676606,-0.0815086164229947,7.071151980685983,0.6689599167988297,4
5.09163058506923,1.683323710851261,-9.42766592697023,7.30637375081903,9.135766914384094,-8.209300342622807,1
9.120034284595592,3.3388214996261647,-0.4020130144093582,2.1868911383220295,-5.932957384527131,3.087587902373774,6
7.1388099604239565,3.5126979166771632,-2.874716139646841,2.8015747148135532,4.845397957078231,2.956900400704013,2
3.819739213586957,-1.9261956611600568,8.334808680758947,-0.2945610025570766,6.455977287370845,1.6075022169132902,4
10.22374877453642,5.330686868779521,0.5957087824605874,4.481168970313235,-4.533988412466697,2.579430815405093,6
4.354337277393097,1.9679259506666038,-10.923588531500577,8.304282763088938,10.295256383900464,-9.18460757525612,1
7.185740223771812,0.3285747299915368,-4.885082693511884,0.3744057259722182,1.4360896090163522,5.665506882410823,0
-5.13754910631184,7.248807012876037,0.24769229897152334,-7.544988382226497,1.1435202465273724,6.0619571781708625,3
10.495547478150446,0.14797186325777778,-2.707622681128403,10.33269995551091,5.382441703900764,-9.630753871338259,5
6.617861168002155,0.8524146929649439,-5.326906569684074,2.7266075117004958,5.238666535780468,4.967376770998272,2
9.110025382824148,0.8726144339481037,-3.677067363427936,9.604471185631931,6.502080857891098,-9.42254008317366,5
7.082165530663516,1.7622662743063917,-5.009951664892672,2.659585328923152,4.634333208378207,2.253854488653888,2
7.708137605062363,2.811969143834557,0.36710079490759273,3.374609372754129,-7.171047639581546,3.00783534399822,6
7.503058693134656,1.358857268202199,-4.777175364094509,-0.3755158310703056,1.8763468791019602,6.651089728200454,0
6.662493739099184,2.266996822380829,-5.626457901138931,2.3177928199466904,3.936521443103053,5.355162646299138,2
-6.1345728255087195,8.247989048532666,-1.5095433502576907,-9.507396570071286,3.10946793559806,5.8051668404454535,3
-5.343884888632065,6.916503322892328,0.2117791673288676,-7.985941124423971,2.5710591118121378,8.29108880488423,3
