0,1,2,3,label
5.228659822771381,-5.102972099571077,-2.8650644679916115,-1.2824670153153732,0
4.319474773487361,-2.1937097790008147,8.241907910213042,3.3209742625379324,4
-5.597970839637881,-3.1292435510483965,1.1378467429404786,-3.071555158512047,1
5.2452612281427555,-2.443927073414267,8.601446454421652,4.186849079786738,4
-7.153696550968743,-4.031721421800866,-0.0031436790519953073,-3.92959395009474,1
-6.005108987364385,-3.1567786069850827,1.0966902081488448,-4.093671421813705,1
0.8227283019426156,10.94789220399844,-1.0358033662098793,-6.94684755171514,2
-6.684496863221819,3.116702457486987,5.301110027525122,-4.048554003452503,3
-5.190413479795705,-1.832733516093356,0.5944986043068582,-4.137890937728293,1
-6.336579364555622,-3.630055694838566,2.24258440825605,-4.861982129950484,1
-7.257123735025886,-2.0384037771522747,0.6308825385328944,-4.854288915291699,1
1.540476713071623,9.79749829394588,-1.1801648545431842,-5.377617385926488,2
5.783694886432911,-2.8967976536618645,-1.0785521495357246,-0.46119160850031526,0
4.854833785143324,-4.038052031518212,-1.5362534240787027,-3.3517878722067893,0
5.400986964705286,-5.820211409424426,-4.568873653705083,-0.7408623619098995,0
-6.5344652700258425,4.162214986187493,6.274638018522466,-5.776075464752101,3
-0.1295595347145364,11.180343641117714,-0.9615596309019145,-7.211654472572421,2
-8.242032469698993,4.068391924254144,3.949660299656397,-5.081469530253541,3
2.9104179125063325,-0.9737575568497778,7.431794398758425,0.9468610230524837,4
6.145509759962572,-4.745933544354118,-2.3997799965099453,-2.0978497206741507,0
-7.136314878449649,4.846553338703327,5.278584066959934,-4.836961069274735,3
-6.492159243456389,-4.164630487292732,0.2846195234758141,-3.230328454447089,1
3.588569907228204,-2.1748546995102784,6.833838329759353,4.138353222516832,4
4.846616506463153,-1.8804304640695655,9.71716293126252,4.283368576888682,4
5.112185564718629,-2.3932998036491524,-4.059408195975342,-2.146253070536096,0
-8.359826495127763,3.394614884445291,4.441723742503219,-5.924359272173427,3
5.356443135519527,-2.6319599247325014,-3.77280669417926,-1.6670710994849594,0
6.785801703950035,-3.1728504752611753,7.9050912970461065,3.03170199801363,4
-7.1783354439916565,-2.9408561564942515,-0.5502259702112302,-3.502454332599454,1
3.7361955131728415,-1.5770849191886824,8.912444088644168,2.736453193248212,4
-5.689784736157411,-3.470493787233833,2.7980493037455894,-5.277646840604849,1
4.070059224211941,-1.9788148063460178,7.6827393544158005,3.2114283842517537,4
6.353458489571401,-4.67113281965634,-1.0065385479917057,-2.0164484160619365,0
2.472405367369956,-3.896505469313232,10.036467788346593,4.553052491614004,4
4.678525881617688,-1.4723432031858859,6.441407471134293,4.35074327444308,4
-8.844070572056221,4.925383192619478,7.318701916747767,-5.3809936114786705,3
-9.451127790758187,3.9820168006418997,3.9703185959755456,-6.017722633093028,3
-8.879376087814103,3.3077382440757357,3.7851961388217186,-6.693010057686681,3
-8.646804592392911,-3.088919139885865,0.9406374903964116,-4.199234341320916,1
1.9258287824802895,8.974671841701877,-1.882069324710256,-6.67169818665842,2
-6.3934064315193355,-4.355862085756884,1.8639205862635109,-4.027771283431839,1
0.8174358177584323,11.280798590660945,0.24462109343236782,-5.574354025041201,2
1.141630744754943,9.3815964682066,-1.2084853646374865,-7.496203058369205,2
4.572804444974176,-4.327169731552902,-2.6953736026041035,-1.31349860931615,0
5.988892635537551,-4.463984726469901,-2.9246084315729624,-1.7463231414269378,0
-4.974032033181844,-2.0540811172316067,-0.10795339716122787,-4.16886010833788,1
-6.56819751695903,3.3942769149264724,6.847956130462292,-6.714901703813658,3
4.997505657324886,-2.6739242134380032,8.639937428298992,3.296570583032308,4
3.229183979446205,-2.658066436846778,10.182366205402861,3.1542760778828804,4
-5.885997377246296,-4.195040028721605,2.7960603114192106,-2.0728285770931145,1
5.442322004547336,-4.056466034824665,-3.347084002982668,-1.4511348949919445,0
-8.489064039312241,4.867526873934765,5.640390797598195,-5.2807950361308205,3
-6.721414572370909,-4.67525444032529,2.5814230635288533,-4.5335348223921645,1
5.302510613826545,-6.269130761485867,-1.533299035733173,-2.1942282310308894,0
5.288383453118094,-3.126723434452936,7.918619782217576,2.4806558890211856,4
0.5476541047409844,11.687680258975288,-0.8588948521469196,-6.241316395642101,2
